137;63;614;1;4697.7195;214433.38;0.1565;1
119;122;357;123.17048157397;1;13644.18;1.256;1
129;108;433;1;1;4378.66;0.1843;1
40;140;745;77.56555841;1;179.96;0.77;1
40;108;433;1.015;1;4378.66;0.1843;1
141;99;454;25.61675964;1;5864.48;0.1730;1
131;88;418;1.1283;1;19958.73;0.122;1
59;149;522;3125.48351297;1;13.84;0.6325;1
121;141;454;83.45002428;1;88950.72;0.1730;1
7;108;433;1.027;1;4378.66;0.1843;1
113;163;272;400;1;1000;0.194;1
142;172;473;2593.795213;1;116.86;0.1275;1
162;56;640;1;1475.8943;1800.65;0.588;1
40;24;473;1.126355;1;9960;0.1275;1
162;89;605;1;53.21782178;257378.92;0.393;1
40;163;473;1.1070441563055;1;10000;0.1275;1
24;59;473;1;66.597946;1550000;0.1275;1
88;6;433;1;68.4036;371694.23;0.1843;1
40;138;473;1;1.72771;20326;0.1275;1
162;89;425;1;53.43798;300000;0.509;1
93;88;761;1;3410.0701;486.86;0.970;1
45;123;668;1.37466667;1;2401.94;0.24;1
120;108;448;1;1.1653;1190.93;0.1073;1
56;93;666;102203.1571;1;5.15;0.1144;1
